session_id,trial_id,activity_label,expected_type,timestamp_ms,type,state,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,svm_raw_g,svm_filtered_g,pitch_deg,roll_deg,pitch_before_deg,roll_before_deg,pitch_after_deg,roll_after_deg,pitch_delta_deg,roll_delta_deg,posture_delta_deg,impact_threshold_g,posture_threshold_deg,stabilize_ms,decision,note
S02,T09,backward_fall,fall,1709610,imu_sample,WAIT_STABILIZE,0.757,-0.046,-0.193,3.39,-21.78,10.76,0.782,0.779,-75.72,-47.02,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1709910,imu_sample,WAIT_STABILIZE,0.566,-0.719,0.557,-22.84,5.14,-4.34,1.071,1.086,-50.79,-36.66,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1710213,imu_sample,WAIT_STABILIZE,0.524,-0.6,0.918,14.3,10.01,-6.55,1.216,1.128,-28.98,-39.85,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1710513,imu_sample,WAIT_STABILIZE,0.553,-0.531,0.693,59.85,-18.81,-5.54,1.033,1.063,-37.36,-37.88,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1710689,imu_decision,POSTURE_CHECK,0.495,-0.36,0.652,-5.36,0.93,-3.08,0.894,0.856,-30.04,-35.61,95.36,-24.16,-30.04,-35.61,125.4,11.44,125.4,2,45,1500,suspected_fall,
S02,T09,backward_fall,fall,1725697,imu_sample,IDLE,0.511,-0.374,0.589,0.27,-0.43,0.02,0.865,0.864,-32.38,-36.24,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1726000,imu_sample,IDLE,0.518,-0.383,0.594,-0.21,0.1,0.25,0.876,0.87,-32.35,-36.3,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1726300,imu_sample,IDLE,0.52,-0.379,0.592,-0.9,0.79,0.14,0.874,0.869,-32.62,-36.57,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1726600,imu_sample,IDLE,0.516,-0.38,0.588,-0.06,1.25,0.09,0.87,0.871,-32.9,-36.41,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1726900,imu_sample,IDLE,0.51,-0.383,0.595,1.02,-0.31,-0.15,0.872,0.865,-32.92,-36.4,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1727203,imu_sample,IDLE,0.513,-0.375,0.583,0.32,0.24,0.12,0.863,0.867,-32.73,-36.33,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1727503,imu_sample,IDLE,0.517,-0.38,0.589,-0.49,1.46,0.35,0.871,0.869,-32.38,-36.45,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1727803,imu_sample,IDLE,0.515,-0.368,0.584,-0.6,0.64,0.89,0.861,0.86,-32.17,-36.34,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1728103,imu_sample,IDLE,0.513,-0.371,0.592,-0.34,0.29,0.31,0.866,0.863,-32.22,-36.17,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1728403,imu_sample,IDLE,0.519,-0.405,0.582,28.18,-8.07,-3.89,0.879,0.906,-31.46,-37.21,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1728703,imu_sample,IDLE,0.561,-0.326,0.64,23.13,-12.05,-3.19,0.911,0.894,-26.65,-38.65,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1729005,imu_sample,IDLE,0.543,-0.012,0.671,42.26,-0.72,-8.46,0.863,0.844,-13.5,-41.09,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1729304,imu_sample,IDLE,0.645,0.11,0.617,23.92,-6.61,-3.97,0.899,0.913,6.03,-45.61,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1729604,imu_sample,IDLE,0.671,0.165,0.622,2.32,-1.38,1.39,0.93,0.894,19.86,-47.4,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1729907,imu_sample,IDLE,0.691,0.17,0.631,-4.72,3.52,0.23,0.951,0.953,19.88,-47.69,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1730206,imu_sample,IDLE,0.667,0.124,0.607,-2.78,2.09,-1.98,0.91,0.905,15.36,-46.64,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1730509,imu_sample,IDLE,0.659,0.109,0.673,-7.97,-0.17,-0.47,0.949,0.903,13.52,-46.63,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
S02,T09,backward_fall,fall,1730808,imu_sample,IDLE,0.673,0.115,0.625,-2.29,-1.5,2.02,0.926,0.905,10.55,-46.61,95.36,-24.16,0,0,0,0,0,2,45,1500,sample,
